rowid,artist,album,track,genre,release_year,null_response,duration_ms,time_signature,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,popularity,song_age,popularity_per_year
96799818,The Brothers Four,B.M.O.C. (Best Music On/Off Campus),With You Fair Maid,folk,1960,0,118600,,105.869,1,1,0.69,0.485,-15.292,0.0306,0.709,5.25e-05,0.0572,0.967,4.0,66,0.0606
152532057,Hemant Kumar,Chayanika - Hemanta Mukherjee,Thikana,bangla pop,1960,0,402667,,74.245,1,0,0.262,0.329,-15.031,0.0471,0.979,0.00884,0.16,0.336,2.0,66,0.0303
74808627,Lightnin' Slim,Lightning Slim presents Rooster Blues,My Starter Won't Work,blues,1960,0,170480,,179.799,9,1,0.348,0.361,-13.899,0.0513,0.874,4.8e-05,0.548,0.642,3.0,66,0.0455
14705238,Freddy Cannon,The Explosive! Freddy Cannon,Boston (My Home Town),doo-wop,1960,0,124987,,89.949,11,1,0.69,0.614,-10.31,0.0463,0.667,9.67e-06,0.0906,0.823,1.0,66,0.0152
49068583,Bunny Berigan,Bunny,I Want A New Romance,big band,1960,0,186867,,116.438,10,1,0.585,0.231,-12.444,0.0377,0.979,0.078,0.617,0.591,4.0,66,0.0606
13734047,101 Strings Orchestra,I Love Paris (Remaster from the Original Somerset Tapes),Under Paris Skies,exotica,1960,0,142192,,134.6,5,0,0.169,0.182,-16.558,0.0362,0.809,0.328,0.0709,0.117,1.0,66,0.0152
754261,Neil Sedaka,Circulate (Expanded Edition),Your Heart Changed Its Mind,doo-wop,1960,0,153933,,122.896,7,1,0.507,0.83,-5.068,0.0419,0.37,0.0,0.101,0.871,5.0,66,0.0758
27455226,Annie Fischer,"Annie Fischer: Beethoven, Schumann, Handel, Chopin",Chaconne in G Major,classical piano,1960,0,402587,,112.891,7,1,0.375,0.204,-15.795,0.0486,0.993,0.915,0.111,0.281,1.0,66,0.0152
123766620,Nelson Riddle,Can Can,It's All Right With Me,exotica,1960,0,161347,,115.336,0,1,0.46,0.43,-10.628,0.0404,0.336,0.162,0.274,0.794,2.0,66,0.0303
134418306,Rochester Philharmonic Orchestra,Grand Canyon Suite & Concerto for Piano and Orchestra,The Grand Canyon Suite; V. Cloudburst,classical,1960,0,494824,,77.942,4,1,0.107,0.331,-14.758,0.0493,0.951,0.768,0.0566,0.0381,1.0,66,0.0152
124621968,Charles Aznavour,C'est ça,Sa jeunesse entre ses mains,chanson,1960,0,183533,,110.693,0,0,0.434,0.17,-15.491,0.0338,0.928,0.0,0.113,0.195,16.0,66,0.2424
95674596,Poul Reichhardt,TætPå (Vol. 1),Københavnermarch,dansktop,1960,0,134200,,203.039,8,1,0.319,0.355,-13.479,0.0426,0.779,0.00168,0.245,0.899,1.0,66,0.0152
5444845,Walter Hendl,"Sibelius: Violin Concerto in D Minor, Op. 47","Violin Concerto in D Minor, Op. 47: III. Allegro, ma non tanto",classical,1960,0,403960,,118.064,2,1,0.416,0.288,-17.273,0.0411,0.798,0.445,0.544,0.238,12.0,66,0.1818
79813726,Mona Fong,Mona Fong Meets Carding Cruz,Green Grow The Lilacs,exotica,1960,0,170787,,80.03,10,1,0.275,0.235,-12.415,0.0508,0.964,6.62e-06,0.236,0.341,2.0,66,0.0303
96591573,Julito Rodriguez y su Trio,Vol. 2,Ay! Trigueña,bolero,1960,0,167787,,175.915,6,1,0.604,0.667,-8.734,0.145,0.573,0.0,0.121,0.797,1.0,66,0.0152
64242107,BB King,King of the Blues,What a Way to Go,blues,1960,0,188000,,96.534,1,1,0.557,0.601,-3.05,0.0269,0.205,4.17e-06,0.194,0.692,3.0,66,0.0455
25196025,Gunter Kehr,"J.S. Bach: Orchestral Suites Nos. 1-4, BWV 1066-1069","Orchestral Suite No. 2 in B Minor, BWV 1067: I. Ouverture",classical,1960,0,499400,,95.428,11,0,0.349,0.302,-13.651,0.0322,0.934,0.0158,0.217,0.338,2.0,66,0.0303
55190627,Astrid Lindgren Deutsch,Die schönsten Geschichten von Astrid Lindgren,Kapitel 04: Immer lustig in Bullerbü.3 & Kapitel 05: Immer lustig in Bullerbü.1 - Die schönsten Geschichten von Astrid Lindgren,children's music,1960,0,194860,,98.989,7,1,0.678,0.423,-15.571,0.953,0.69,0.0,0.817,0.477,14.0,66,0.2121
124621958,Charles Aznavour,C'est ça,Ma main a besoin de ta main,chanson,1960,0,185960,,140.535,7,1,0.356,0.28,-9.312,0.035,0.87,0.0,0.529,0.289,5.0,66,0.0758
49776900,Maynard Ferguson,Newport Suite,Three More Foxes,big band,1960,0,432806,,145.776,3,1,0.44,0.788,-8.258,0.055,0.698,0.609,0.283,0.851,1.0,66,0.0152
110808017,Les Elgart & His Orchestra,The Band With That Sound,Blue Moon,big band,1960,0,175467,,101.343,5,1,0.608,0.174,-17.872,0.0266,0.896,0.677,0.111,0.623,4.0,66,0.0606
97551635,Billy Mure,A String of Trumpets,Trumpet Cha Cha Cha,exotica,1960,0,119357,,120.081,2,0,0.819,0.774,-7.666,0.0367,0.575,0.849,0.549,0.968,20.0,66,0.303
102126620,Ary Lobo,Aqui Mora O Ritmo,Garota Do Café,forró,1960,0,145467,,100.601,5,1,0.649,0.818,-6.329,0.0467,0.525,1.91e-06,0.11,0.967,1.0,66,0.0152
124613781,Count Basie,In Disco Order,Bran' New Dolly,big band,1960,0,175933,,128.098,5,1,0.796,0.198,-13.199,0.0485,0.898,0.000714,0.112,0.397,1.0,66,0.0152
73004245,The Stanley Brothers,Sacred Songs from the Hills (Remastered Edition),I'm Ready to Go,bluegrass,1960,0,133441,,142.607,10,1,0.519,0.614,-7.441,0.0326,0.506,2.4e-06,0.201,0.768,1.0,66,0.0152
6767014,Hugo Montenegro,Boogie Woogie & Bongos,Swanee River Boogie,exotica,1960,0,140453,,131.526,10,0,0.688,0.547,-16.893,0.0412,0.915,0.935,0.151,0.72,1.0,66,0.0152
6788667,Les Baxter,The Sacred Idol,Conquistadores,exotica,1960,0,213173,,133.686,3,0,0.291,0.533,-13.18,0.0451,0.842,0.0258,0.295,0.207,6.0,66,0.0909
124573625,André Previn,Like Love,In Love In Vain,classical,1960,0,199185,,79.281,4,0,0.27,0.109,-20.515,0.0329,0.971,0.956,0.0617,0.0873,1.0,66,0.0152
2483381,Brenda Lee,This Is...Brenda,Walkin' To New Orleans,christmas,1960,0,151880,,79.98,7,1,0.625,0.281,-7.748,0.0285,0.486,5.05e-05,0.0616,0.816,8.0,66,0.1212
23889062,Antal Doráti,Stravinsky: The Firebird,"The Firebird, K10: XII. Magic Carillon, Appearance of Kashchei's Guardian-Monsters",classical,1960,0,76778,,127.601,1,0,0.281,0.459,-18.909,0.0499,0.814,0.938,0.683,0.0787,1.0,66,0.0152
6788651,Les Baxter,Baxter's Best,Because Of You,exotica,1960,0,170800,,97.574,5,0,0.238,0.207,-12.894,0.0301,0.865,1.49e-06,0.135,0.303,10.0,66,0.1515
15635608,Anne Shelton,Swinging on a Star,Only Forever,big band,1960,0,204400,,102.948,7,1,0.448,0.176,-10.818,0.035,0.985,0.000892,0.289,0.335,1.0,66,0.0152
29411385,Brendan O'Dowda,Lullaby,Lullaby,celtic,1960,0,224173,,92.523,4,1,0.261,0.12,-16.368,0.0389,0.981,4.68e-05,0.0753,0.14,1.0,66,0.0152
15687810,Big Bill Broonzy,The Big Bill Broonzy Story,Plowhand Blues,blues,1960,0,178307,,70.556,9,1,0.601,0.156,-11.957,0.0635,0.828,0.000214,0.0777,0.233,3.0,66,0.0455
49726390,Jean Ritchie,"British Traditional Ballads in the Southern Mountains, Volume 1",Lord Thomas and Fair Ellender,folk,1960,0,331360,,91.121,5,0,0.547,0.0223,-15.612,0.114,0.988,0.0,0.224,0.528,2.0,66,0.0303
159690456,Orquesta RGE,Voltei,Meditação,bossa nova,1960,0,176307,,117.122,2,0,0.487,0.263,-12.015,0.053,0.44,0.0,0.125,0.504,8.0,66,0.1212
106248028,Lloyd Miller,Orientations,"Takeseem It Seems ""Beautiful Eyes"" (1968)",ethiopian jazz,1960,0,194000,,171.812,7,1,0.395,0.666,-6.003,0.0428,0.379,0.66,0.134,0.759,4.0,66,0.0606
72293510,Ral Donner,I Don't Need You,I Don't Need You,doo-wop,1960,0,190120,,177.642,3,0,0.287,0.806,-6.363,0.0676,0.641,0.00133,0.111,0.558,1.0,66,0.0152
49821698,The Broom Dusters,Blues After Hours,Sunnyland,blues,1960,0,199400,,76.57,0,1,0.821,0.236,-8.492,0.07,0.443,0.0102,0.0699,0.39,4.0,66,0.0606
74951619,Speedy West,Steel Guitar,Flippin' The Lid,exotica,1960,0,127307,,136.746,1,0,0.654,0.774,-10.115,0.0358,0.223,0.249,0.0502,0.896,7.0,66,0.1061
194185562,C. S. Jayaraman,Kuravanji (Original Motion Picture Soundtrack),Nee Sollaavidil,devotional,1960,0,214387,,149.976,0,1,0.52,0.362,-10.857,0.0656,0.894,0.000451,0.121,0.779,1.0,66,0.0152
24321737,Henryk Szeryng,Henryk Szeryng in Recital,"Scherzo-Tarantelle in G Minor, Op. 16",classical,1960,0,264093,,110.548,7,1,0.412,0.302,-13.983,0.0454,0.9,0.403,0.111,0.45,1.0,66,0.0152
141254080,P. Leela,Santhi Nivasam,Kalanaina Nee Valape,devotional,1960,0,223547,,87.577,10,0,0.38,0.32,-11.16,0.0738,0.961,0.00128,0.104,0.659,20.0,66,0.303
158218678,The Philadelphia Brass Ensemble,The Antiphonal Music of Gabrieli,Canzon Prima in G Major,christmas,1960,0,171600,,87.378,0,1,0.212,0.233,-14.466,0.0314,0.891,0.911,0.325,0.298,2.0,66,0.0303
28807514,Paulinho Nogueira,"Brasil, Violão e Sambalanço!",Samba de uma Nota Só,bossa nova,1960,0,164987,,177.438,0,0,0.422,0.351,-17.055,0.0567,0.868,0.916,0.0755,0.305,4.0,66,0.0606
85740636,Zeki Müren,Zeki Müren ile Baş Başa - Nazlı Bir Çiçek Gibi (Radyo Günleri),Boğaziçi,arabesk,1960,0,226093,,90.125,2,1,0.36,0.443,-8.944,0.0381,0.953,7.02e-05,0.161,0.306,1.0,66,0.0152
2467879,Harry Belafonte,Swing Dat Hammer,Swing Dat Hammer,calypso,1960,0,283158,,94.638,2,1,0.269,0.153,-14.241,0.0359,0.94,0.0,0.278,0.198,3.0,66,0.0455
145588775,Blanca Iris Villafañe,"Con Guitarras, Vol. 1",Perdicion,bolero,1960,0,144533,,108.54,5,0,0.681,0.442,-9.254,0.0379,0.622,1.36e-06,0.323,0.735,1.0,66,0.0152
49664439,Alan Copeland Orchestra,Singing Glenn Miller,In the Mood,big band,1960,0,165976,,78.242,2,1,0.6,0.585,-9.668,0.0644,0.755,0.0,0.0765,0.832,1.0,66,0.0152
74990671,Jimmy Jones,Good Timin',Good Timin',doo-wop,1960,0,128480,,147.384,3,1,0.552,0.562,-7.682,0.0412,0.609,0.000125,0.093,0.971,46.0,66,0.697
125147088,La Sonora Matancera,En México,Cuban Pete,bolero,1960,0,145867,,106.787,10,1,0.646,0.413,-12.381,0.0361,0.571,0.869,0.0664,0.891,13.0,66,0.197
79681214,The Kingston Trio,Last Month Of The Year,Mary Mild,folk,1960,0,163440,,132.096,2,1,0.609,0.479,-13.114,0.034,0.681,8.6e-06,0.108,0.779,3.0,66,0.0455
15818590,Jimmy Reed,Now Appearing,Got Me Chasing You,blues,1960,0,147720,,92.862,9,1,0.643,0.422,-7.36,0.0282,0.763,0.0182,0.0635,0.777,1.0,66,0.0152
116969842,Eddie Lund and His Tahitians,Lure of Tahiti,Patu Patu Ake,exotica,1960,0,128685,,172.465,9,1,0.568,0.759,-9.26,0.036,0.993,0.041,0.14,0.954,1.0,66,0.0152
2651041,Vic Damone,On The Swingin' Side (Expanded Edition),I Cried for You (Now It's Your Turn to Cry Over Me),adult standards,1960,0,139253,,141.352,2,0,0.452,0.38,-12.055,0.0479,0.748,0.0,0.0513,0.422,3.0,66,0.0455
55361754,Ornette Coleman,Change Of The Century,The Face of the Bass,free jazz,1960,0,417840,,95.812,0,1,0.526,0.17,-19.159,0.0918,0.556,0.473,0.0802,0.302,13.0,66,0.197
125147091,La Sonora Matancera,En México,Descarga Sonora,bolero,1960,0,154493,,92.435,5,1,0.683,0.38,-12.106,0.043,0.592,0.81,0.0443,0.761,5.0,66,0.0758
144108548,Augie Colón,Chant Of The Jungle,Zing! Went The Strings Of My Heart,exotica,1960,0,167827,,156.75,8,1,0.566,0.485,-14.591,0.0393,0.899,0.893,0.168,0.922,1.0,66,0.0152
79753106,Alan Mills,Canada's Story in Song,The Battle of Queenstown Heights,folk,1960,0,107880,,0.0,0,1,0.0,0.0629,-19.728,0.0,0.973,5.48e-05,0.105,0.0,28.0,66,0.4242
4352329,Philadelphia Orchestra,Orff: Carmina Burana [Expanded Edition],Carmina Burana (Cantiones Profanae): Ecce Gratum,classical,1960,0,154733,,141.341,10,1,0.36,0.222,-18.118,0.0342,0.98,0.499,0.321,0.214,1.0,66,0.0152
6890919,New York Philharmonic,Copland: 4 Dance Episodes from Rodeo & Billy the Kid Suite,Billy the Kid Suite: I. Introduction. The Open Prairie,classical,1960,0,194400,,116.077,0,0,0.174,0.0634,-20.971,0.0418,0.838,0.735,0.616,0.0973,1.0,66,0.0152
104630855,Tom Lehrer,Tom Lehrer In Concert,When You Are Old And Grey - Live,comedy,1960,0,147533,,122.478,7,1,0.525,0.326,-17.33,0.626,0.904,0.0,0.686,0.745,5.0,66,0.0758
2748520,Big Joe Turner,"Ten Years of Hits -The Singles As & Bs, 1951 - 1960",The Chicken And The Hawk,boogie-woogie,1960,0,159253,,174.7,1,1,0.606,0.453,-10.634,0.0914,0.405,0.00224,0.0628,0.939,1.0,66,0.0152
131102096,合唱団 京都エコー,心のふるさと　抒情歌ベスト,さくらさくら,choral,1960,0,176213,,118.752,2,0,0.291,0.155,-16.321,0.0417,0.994,0.328,0.32,0.0753,5.0,66,0.0758
116969834,Eddie Lund and His Tahitians,Lure of Tahiti,Anaa E,exotica,1960,0,152323,,169.507,5,1,0.431,0.86,-7.291,0.0365,0.942,6.17e-05,0.287,0.933,2.0,66,0.0303
95411835,Johnny Mathis,The Ballads of Broadway,Moanin' Low,christmas,1960,0,239840,,75.143,2,0,0.19,0.366,-11.189,0.033,0.855,0.00225,0.134,0.328,2.0,66,0.0303
129908246,Preston Epps,Bongo Bongo Bongo,Bongo Rock,exotica,1960,0,126613,,165.598,5,1,0.376,0.996,-8.505,0.0666,0.807,0.907,0.512,0.406,28.0,66,0.4242
5440022,New York Philharmonic,Leonard Bernstein: The Complete Mahler Symphonies,Symphony No. 9 in D Major: II. Im Tempo eines gemächlichen Ländlers,classical,1960,0,952907,,93.926,0,1,0.322,0.12,-19.582,0.0334,0.968,0.879,0.137,0.174,11.0,66,0.1667
5440014,New York Philharmonic,Leonard Bernstein: The Complete Mahler Symphonies,"Symphony No. 5 in C-Sharp Minor: III. Scherzo. Kräftig, nicht zu schnell",classical,1960,0,1063640,,75.383,7,0,0.184,0.151,-20.573,0.0489,0.956,0.777,0.121,0.0763,15.0,66,0.2273
23512385,The Cleveland Orchestra,"Tchaikovsky: Symphony No. 5 in E Minor, Op. 64","Symphony No. 5 in E Minor, Op. 64, TH 29: II. Andante cantabile con alcuna licenza",classical,1960,0,785573,,66.421,2,1,0.0694,0.0726,-20.268,0.0408,0.977,0.853,0.109,0.0383,2.0,66,0.0303
116969838,Eddie Lund and His Tahitians,Lure of Tahiti,Piko Vau Ite Ruke,exotica,1960,0,154273,,153.477,5,1,0.491,0.487,-11.675,0.0332,0.992,0.0999,0.189,0.853,4.0,66,0.0606
97342905,Bob Fleming,Sax in Love,Misty,bolero,1960,0,175547,,79.56,5,1,0.366,0.313,-8.017,0.0396,0.877,0.728,0.107,0.155,16.0,66,0.2424
64766129,Harry Arnold and His Swedish Radio Studio Orchestra,The Moon And The Stars Vol. 1,Count Every Star,big band,1960,0,167085,,168.684,0,1,0.126,0.258,-14.617,0.0362,0.759,0.074,0.15,0.145,2.0,66,0.0303
30259250,The Modern Jazz Quartet,Pyramid,Pyramid,cool jazz,1960,0,652706,,128.423,0,1,0.548,0.152,-15.617,0.0428,0.62,0.00316,0.109,0.191,22.0,66,0.3333
100311765,Starlites,Valarie / Way up in the Sky,Valarie,doo-wop,1960,0,144813,,171.588,2,1,0.301,0.417,-13.955,0.0265,0.624,0.0,0.232,0.673,3.0,66,0.0455
35452984,Alvin & The Chipmunks,Sing Again With The Chipmunks,I Wish I Had A Horse - Remastered 1999,christmas,1960,0,123200,,111.806,7,1,0.845,0.417,-8.891,0.0352,0.518,0.203,0.273,0.915,10.0,66,0.1515
2651042,Vic Damone,On The Swingin' Side (Expanded Edition),Speak Low,adult standards,1960,0,139320,,126.889,1,1,0.521,0.27,-13.411,0.0374,0.905,0.0,0.111,0.449,2.0,66,0.0303
51022187,New York Philharmonic,"Copland: Appalachian Spring, Rodeo, Billy the Kid & Fanfare for the Common Man",Appalachian Spring: III. Moderato,classical,1960,0,231640,,177.179,6,1,0.0766,0.0289,-24.189,0.0442,0.977,0.91,0.184,0.0346,31.0,66,0.4697
93043,Margaret Whiting,"Sings The Jerome Kern Song Book, Vol.1 & 2",Can't Help Lovin' Dat Man,adult standards,1960,0,235067,,177.484,8,1,0.203,0.128,-16.621,0.0378,0.619,1.52e-05,0.0867,0.135,1.0,66,0.0152
124941927,Celio Gonzalez,Mas Éxitos De Sonora Matancera,Dime Por Qué,bolero,1960,0,179667,,100.792,5,1,0.664,0.286,-10.389,0.0299,0.687,1.44e-06,0.105,0.696,1.0,66,0.0152
6890837,CBC Symphony Orchestra,Glenn Gould in Concert (1951-1960),"Keyboard Concerto in F Minor, BWV 1056: II. Largo",classical piano,1960,0,174573,,123.545,5,0,0.524,0.00525,-36.808,0.0472,0.987,0.0298,0.0863,0.315,1.0,66,0.0152
48381851,Bola De Nieve,Este Si Es Bola (Digitally Remastered),El Dulcero,bolero,1960,0,71693,,112.408,5,0,0.712,0.197,-15.316,0.201,0.948,0.0,0.118,0.802,1.0,66,0.0152
125147092,La Sonora Matancera,La Historia,Bamba Alegre,bolero,1960,0,170998,,85.236,4,1,0.639,0.761,-13.025,0.0507,0.932,0.391,0.54,0.964,2.0,66,0.0303
122565042,Bob Florence Big Band,"Bongos, Reeds, Brass",Moonlight on the Ganges,big band,1960,0,103400,,118.463,0,0,0.585,0.93,-6.922,0.0491,0.475,0.888,0.172,0.551,13.0,66,0.197
32113853,Pannalal Bhattacharya,Bal Re Jaba Bal,Amar Kalo Meyer Payer Talay,devotional,1960,0,191227,,70.475,8,1,0.539,0.154,-14.038,0.0625,0.994,0.000526,0.119,0.379,4.0,66,0.0606
123464959,Dinah Shore,Dinah Sings Some Blues With Red,I Ain't Got Nothin' But The Blues,big band,1960,0,233333,,84.895,1,1,0.561,0.138,-17.029,0.0596,0.912,2.22e-06,0.154,0.161,1.0,66,0.0152
106248039,Lloyd Miller,Orientations,"Summer Thyme in Tehran (1972 Tehran, Iran)",ethiopian jazz,1960,0,352500,,84.568,2,0,0.505,0.36,-9.473,0.0405,0.935,0.833,0.101,0.279,3.0,66,0.0455
102126616,Ary Lobo,Cheguei Na Lua,Vendedor De Açaí,forró,1960,0,159107,,137.976,4,0,0.452,0.759,-7.821,0.175,0.658,0.0,0.738,0.853,16.0,66,0.2424
3044946,Sir Adrian Boult,Kathleen Ferrier,"Johannes-Passion, BWV 245 / Pt. 2: Aria ""All is fulfilled""",classical,1960,0,317960,,136.763,2,1,0.23,0.149,-17.221,0.046,0.987,0.301,0.164,0.0604,2.0,66,0.0303
141254086,Ghantasala,Santhi Nivasam,Come Come,devotional,1960,0,199602,,128.545,2,1,0.33,0.799,-7.583,0.0769,0.209,0.171,0.0581,0.733,10.0,66,0.1515
62228074,Dean Martin,"Dean Martin: The Capitol Recordings, Vol. 10 (1959-1960)",Just In Time,christmas,1960,0,242467,,116.633,7,0,0.496,0.213,-15.39,0.0798,0.825,0.0,0.176,0.42,7.0,66,0.1061
104369308,The Al Cohn - Zoot Sims Quintet,You 'N Me,The Opener,cool jazz,1960,0,225160,,122.929,8,1,0.6,0.665,-10.542,0.0694,0.408,2.85e-05,0.307,0.812,5.0,66,0.0758
143191287,New York Philharmonic,Rachmaninoff: Piano Concertos Nos. 2 & 3,"Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando",classical,1960,0,713333,,116.776,5,0,0.349,0.153,-21.13,0.0348,0.948,0.881,0.0923,0.0897,3.0,66,0.0455
34825473,George Shearing Quintet,On The Sunny Side Of The Strip (Live),"Jordu - Live At Cresendo Club, Los Angeles, 1958",cool jazz,1960,0,254307,,97.593,5,0,0.57,0.521,-14.67,0.0427,0.766,0.699,0.681,0.839,3.0,66,0.0455
97367422,The Baysiders,Golden Oldies,The Bells of St. Mary's,doo-wop,1960,0,146533,,102.405,1,1,0.469,0.563,-7.406,0.028,0.922,5.51e-05,0.288,0.59,3.0,66,0.0455
74808640,Lightnin' Slim,Lightning Slim presents Rooster Blues,Mind Your Own Business,blues,1960,0,140133,,105.184,0,1,0.722,0.638,-5.775,0.0318,0.79,1.34e-06,0.0728,0.853,3.0,66,0.0455
24321738,Henryk Szeryng,"Brahms: Trio for Piano, Violin and Horn in E-Flat Major, Op. 40 - Beethoven: Sonata for Piano and Horn in F Major, Op. 17","Trio for Piano, Violin and Horn in E-Flat Major, Op. 40: I. Andante",classical,1960,0,525053,,133.142,3,1,0.232,0.134,-16.434,0.043,0.992,0.918,0.267,0.0595,1.0,66,0.0152
74990678,Jimmy Jones,Good Timin',Too Long Will Be Too Late,doo-wop,1960,0,121347,,123.851,8,1,0.606,0.537,-7.192,0.0343,0.713,1.6e-06,0.506,0.954,4.0,66,0.0606
48413726,Eduardo Falú,Aquí está Eduardo Falú Vol. 5,La humilde,folklore argentino,1960,0,130900,,122.658,2,0,0.607,0.118,-20.978,0.0616,0.981,0.896,0.107,0.655,1.0,66,0.0152
125147080,La Sonora Matancera,En México,Claro,bolero,1960,0,154880,,150.474,3,1,0.664,0.512,-8.908,0.0441,0.838,0.00365,0.0742,0.895,1.0,66,0.0152
14544317,Miriam Makeba,"First Album: Rarity Music Pop, Vol. 175",Nomeva,afropop,1960,0,160052,,166.399,4,0,0.465,0.333,-5.675,0.0737,0.907,0.0,0.174,0.605,3.0,66,0.0455
3044949,Sir Adrian Boult,Kathleen Ferrier,"Messiah, HWV 56 / Pt. 1: O thou that tellest good tidings to Zion",classical,1960,0,337453,,68.004,2,1,0.157,0.3,-12.675,0.0389,0.985,0.0112,0.268,0.305,4.0,66,0.0606
41284405,Orquesta RGE,Maysa Canta Sucessos,Ternura Perdida,bossa nova,1960,0,164107,,93.575,3,1,0.496,0.174,-14.228,0.0438,0.834,4.03e-05,0.378,0.237,1.0,66,0.0152
3886824,New York Philharmonic,"Bartók: Concerto for Orchestra, Sz. 116 & Music for Strings, Percussion & Celesta, Sz. 106","Concerto for Orchestra, Sz. 116: IV. Intermezzo interrotto. Allegretto",classical,1960,0,273667,,87.113,11,1,0.227,0.056,-25.551,0.0366,0.914,0.891,0.368,0.0619,1.0,66,0.0152
5440033,Israel Philharmonic Orchestra,Leonard Bernstein: The Complete Mahler Symphonies,Kindertotenlieder: I. Nun will die Sonn' so hell aufgeh'n,classical,1960,0,378240,,77.308,7,0,0.083,0.0862,-21.955,0.0428,0.984,0.243,0.076,0.0362,7.0,66,0.1061
4353706,Philadelphia Orchestra,Orff: Carmina Burana,Carmina Burana: No. 5 Ecce gratum,classical,1960,0,154907,,141.504,5,1,0.39,0.252,-17.214,0.0351,0.975,0.00323,0.196,0.261,1.0,66,0.0152
144108550,Augie Colón,Chant Of The Jungle,Chant Of The Jungle,exotica,1960,0,141600,,94.023,2,1,0.338,0.538,-17.314,0.0341,0.924,0.886,0.16,0.834,3.0,66,0.0455
124140221,Andy Williams,Under Paris Skies (Bonus Track Version),(In the Summertime) You Don't Want My Love - Bonus Track,christmas,1960,0,134347,,112.867,4,1,0.619,0.763,-7.732,0.0581,0.58,0.0,0.158,0.786,1.0,66,0.0152
90755303,The Ladders,Our Best To You,My Love Has Gone,doo-wop,1960,0,163307,,208.641,5,1,0.249,0.322,-9.905,0.0321,0.852,0.000134,0.536,0.743,1.0,66,0.0152
74808639,Lightnin' Slim,Lightning Slim presents Rooster Blues,Mean Ole Lonesome Train,blues,1960,0,192400,,143.56,2,1,0.657,0.625,-11.015,0.309,0.863,0.0,0.417,0.563,14.0,66,0.2121
24252632,Philadelphia Orchestra,Orff: Carmina Burana,Carmina Burana (Cantiones Profanae): Fortuna Imperatrix Mundi. O Fortuna,classical,1960,0,164533,,124.054,2,0,0.361,0.144,-18.323,0.0369,0.96,0.0936,0.18,0.238,1.0,66,0.0152
123360553,Paul Anka,Anka At The Copa (Live / Remastered),(All Of A Sudden) My Heart Sings - Live / Remastered,adult standards,1960,0,160507,,138.283,4,1,0.364,0.345,-15.135,0.0539,0.792,4.83e-06,0.655,0.268,1.0,66,0.0152
5331558,New York Philharmonic,Barber: Adagio & Pièces diverses,"Medea's Dance of Vengeance, Op. 23a",classical,1960,0,753293,,102.01,7,1,0.213,0.159,-18.082,0.0389,0.862,0.816,0.0761,0.0667,2.0,66,0.0303
78094829,Henry Jerome & His Orchestra,Brazen Brass,Over The Rainbow,exotica,1960,0,155867,,62.578,3,1,0.363,0.0692,-17.287,0.0296,0.88,0.846,0.153,0.271,1.0,66,0.0152
15687837,Big Bill Broonzy,The Big Bill Broonzy Story,Trouble In Mind,blues,1960,0,196427,,112.044,5,1,0.679,0.0632,-12.535,0.0807,0.864,0.0,0.123,0.31,2.0,66,0.0303
14717542,The Cleftones,Please Say You Want Me,Neki-Hokey,doo-wop,1960,0,145400,,175.696,1,1,0.548,0.596,-5.526,0.0456,0.776,0.0,0.268,0.942,4.0,66,0.0606
122038777,Bobby Darin,Beyond the Sea / That's the Way Love Is,That's the Way Love Is,big band,1960,0,180133,,129.34,2,0,0.582,0.313,-11.993,0.0396,0.816,0.0,0.415,0.671,2.0,66,0.0303
93040,Margaret Whiting,"Sings The Jerome Kern Song Book, Vol.1 & 2",I'm Old Fashioned,adult standards,1960,0,162093,,85.393,7,1,0.354,0.0724,-15.931,0.0348,0.864,0.0,0.0996,0.276,1.0,66,0.0152
47470916,Al Caiola,Percussion Espanol,Cielito Lindo,exotica,1960,0,149800,,114.851,0,1,0.233,0.386,-15.554,0.0413,0.626,0.734,0.156,0.399,1.0,66,0.0152
